timestamp,src_ip,dst_ip,src_port,dst_port,protocol,length,ttl,tcp_flags,window_size
2026-01-15 09:49:04.855256,192.168.101.100,192.168.181.181,3389,22,ICMP,483,50,1,47988
2026-01-15 09:46:08.908253,192.168.139.29,192.168.27.244,80,3389,ICMP,222,37,16,6114
2026-01-15 09:39:25.437946,192.168.45.28,192.168.243.177,8080,443,ICMP,902,64,16,47226
2026-01-15 09:39:24.198203,192.168.232.48,192.168.103.5,80,80,ICMP,930,34,18,24412
2026-01-15 09:47:45.240721,192.168.219.213,192.168.189.251,8080,36037,TCP,1435,56,16,18583
2026-01-15 09:35:35.027391,192.168.6.70,192.168.251.242,22,60193,UDP,1053,38,0,39931
2026-01-15 09:48:18.631874,192.168.233.70,192.168.255.194,30938,22,TCP,522,58,0,34507
2026-01-15 09:38:47.427387,192.168.101.252,192.168.109.57,8080,8080,ICMP,77,49,18,41741
2026-01-15 09:47:19.846635,192.168.36.149,192.168.94.181,22,80,UDP,783,42,16,4889
2026-01-15 09:35:22.911562,192.168.39.56,192.168.100.188,80,80,UDP,1019,44,18,5505
2026-01-15 09:45:13.873429,192.168.15.34,192.168.3.128,3389,22,UDP,1125,58,2,58265
2026-01-15 09:47:16.869028,192.168.172.230,192.168.88.111,8080,3389,ICMP,819,52,16,12129
2026-01-15 09:40:45.517169,192.168.1.134,192.168.104.126,3389,22,ICMP,534,51,2,58886
2026-01-15 09:43:35.525084,192.168.106.49,192.168.63.156,22,80,TCP,1498,59,18,35940
2026-01-15 09:49:28.430964,192.168.240.195,192.168.252.110,8080,3389,ICMP,94,34,18,15562
2026-01-15 09:40:22.643830,192.168.119.229,192.168.42.174,443,80,TCP,708,48,2,54475
2026-01-15 09:46:49.467939,192.168.87.18,192.168.38.223,80,3389,TCP,966,58,18,61533
2026-01-15 09:38:46.220693,192.168.33.108,192.168.80.6,443,443,UDP,888,50,0,43973
2026-01-15 09:37:50.600579,192.168.184.38,192.168.242.84,443,80,TCP,206,43,1,3709
2026-01-15 09:38:39.267960,192.168.115.118,192.168.199.191,8080,51869,UDP,1460,36,18,28997
2026-01-15 09:41:17.247362,192.168.243.190,192.168.173.28,443,443,UDP,1398,54,1,11894
2026-01-15 09:37:40.471813,192.168.202.241,192.168.191.123,80,443,ICMP,835,30,0,43740
2026-01-15 09:48:03.779464,192.168.26.232,192.168.225.248,443,80,TCP,674,32,1,41626
2026-01-15 09:36:36.397159,192.168.113.40,192.168.37.88,3389,3389,UDP,965,50,18,65325
2026-01-15 09:37:33.483936,192.168.149.202,192.168.103.150,3389,8080,TCP,394,45,2,58918
2026-01-15 09:44:05.434298,192.168.28.112,192.168.153.49,8080,4208,ICMP,1337,49,2,27816
2026-01-15 09:37:52.347462,192.168.36.126,192.168.189.75,443,8080,ICMP,1059,31,2,13485
2026-01-15 09:47:54.247863,192.168.60.198,192.168.134.217,29438,3389,UDP,103,38,16,4146
2026-01-15 09:44:45.934663,192.168.248.213,192.168.131.129,80,8080,TCP,1045,53,1,52205
2026-01-15 09:46:20.466146,192.168.109.47,192.168.51.230,22,443,TCP,1200,63,1,47042
2026-01-15 09:49:00.546940,192.168.55.58,192.168.143.81,443,31264,UDP,384,63,16,41560
2026-01-15 09:49:21.170707,192.168.245.153,192.168.89.19,443,80,ICMP,978,45,0,7082
2026-01-15 09:43:03.545488,192.168.25.222,192.168.192.58,3389,443,TCP,70,46,2,63143
2026-01-15 09:44:01.463546,192.168.111.218,192.168.30.238,80,3389,TCP,646,43,0,6336
2026-01-15 09:49:36.207329,192.168.215.34,192.168.84.44,80,443,UDP,920,53,1,50225
2026-01-15 09:41:02.076358,192.168.17.154,192.168.203.169,22,8080,ICMP,300,36,18,44846
2026-01-15 09:35:10.782618,192.168.62.233,192.168.8.175,8080,3389,UDP,913,56,2,8936
2026-01-15 09:47:35.640629,192.168.168.118,192.168.234.223,22,22,UDP,705,64,2,61062
2026-01-15 09:45:01.413232,192.168.167.125,192.168.35.81,3389,80,ICMP,1271,45,0,33661
2026-01-15 09:40:44.668343,192.168.184.68,192.168.49.118,22,443,UDP,1396,56,1,63788
2026-01-15 09:47:34.562881,192.168.208.84,192.168.70.146,8080,42069,UDP,958,31,16,30698
2026-01-15 09:42:25.869263,192.168.254.70,192.168.45.11,80,60884,TCP,1175,49,18,27023
2026-01-15 09:36:54.930099,192.168.237.245,192.168.13.126,27807,3389,UDP,256,63,1,32301
2026-01-15 09:50:08.726817,192.168.123.1,192.168.253.175,443,8080,TCP,1199,47,2,30509
2026-01-15 09:36:14.197191,192.168.250.135,192.168.16.10,3389,443,ICMP,411,47,0,15669
2026-01-15 09:37:53.102298,192.168.255.48,192.168.210.45,8080,3389,ICMP,341,55,2,47056
2026-01-15 09:38:45.576313,192.168.19.82,192.168.227.4,22,8080,ICMP,250,37,16,5014
2026-01-15 09:49:04.892073,192.168.90.227,192.168.115.168,8080,80,TCP,1256,45,0,51711
2026-01-15 09:37:03.354600,192.168.189.82,192.168.174.165,8080,60587,ICMP,540,45,18,23852
2026-01-15 09:43:04.353421,192.168.21.194,192.168.129.57,8080,18945,TCP,225,39,0,3698
2026-01-15 09:40:00.804078,192.168.212.54,192.168.226.126,443,3389,TCP,181,56,0,5205
2026-01-15 09:46:58.012775,192.168.236.32,192.168.53.55,8080,22,UDP,889,44,16,4729
2026-01-15 09:48:09.352792,192.168.56.173,192.168.176.39,8080,65482,TCP,993,54,0,46224
2026-01-15 09:41:41.150873,192.168.64.51,192.168.131.121,80,3389,ICMP,84,42,16,31445
2026-01-15 09:42:37.130518,192.168.103.31,192.168.8.11,15070,3389,ICMP,236,30,1,44110
2026-01-15 09:36:58.366706,192.168.177.19,192.168.215.244,22,3389,ICMP,1181,42,0,28828
2026-01-15 09:39:20.367014,192.168.154.14,192.168.252.251,8080,22,TCP,709,50,18,14413
2026-01-15 09:38:33.581783,192.168.20.91,192.168.109.86,3389,443,TCP,911,48,18,20987
2026-01-15 09:40:00.503462,192.168.235.24,192.168.31.116,35843,443,ICMP,855,41,1,10697
2026-01-15 09:41:03.748996,192.168.203.177,192.168.224.56,22,2248,TCP,359,44,0,19008
2026-01-15 09:38:57.318770,192.168.55.3,192.168.20.168,3389,443,TCP,300,37,18,44978
2026-01-15 09:39:54.686512,192.168.156.48,192.168.49.10,3389,8080,UDP,218,52,1,9431
2026-01-15 09:40:41.157908,192.168.107.36,192.168.41.144,30994,3389,ICMP,529,49,2,58045
2026-01-15 09:44:22.706469,192.168.129.238,192.168.179.69,80,443,UDP,1279,51,2,30918
2026-01-15 09:41:35.101946,192.168.21.42,192.168.235.239,27680,8080,TCP,628,40,2,61128
2026-01-15 09:37:20.048331,192.168.215.41,192.168.95.137,443,443,UDP,764,33,2,53447
2026-01-15 09:42:43.998768,192.168.40.234,192.168.51.213,3389,80,TCP,408,46,18,28673
2026-01-15 09:40:47.580928,192.168.116.48,192.168.9.16,3389,3389,ICMP,257,63,16,1856
2026-01-15 09:36:30.448688,192.168.4.200,192.168.63.14,80,80,UDP,262,38,0,9417
2026-01-15 09:43:58.742555,192.168.10.164,192.168.75.178,2393,8080,TCP,861,41,1,63102
2026-01-15 09:48:13.788746,192.168.167.116,192.168.189.161,80,8080,UDP,428,57,18,64717
2026-01-15 09:38:54.703503,192.168.4.160,192.168.59.109,14562,3389,ICMP,1131,46,18,8931
2026-01-15 09:48:42.610603,192.168.41.198,192.168.70.90,3389,8080,UDP,578,31,1,51405
2026-01-15 09:41:38.550143,192.168.147.181,192.168.245.8,80,80,ICMP,1106,54,1,62820
2026-01-15 09:48:52.457513,192.168.165.27,192.168.211.104,22,22,TCP,58,47,1,55457
2026-01-15 09:47:53.840353,192.168.172.201,192.168.125.155,8080,443,TCP,537,37,16,29538
2026-01-15 09:42:18.613855,192.168.152.37,192.168.89.3,3389,5989,TCP,1398,40,2,27095
2026-01-15 09:41:22.735997,192.168.209.103,192.168.40.207,443,3389,ICMP,437,33,2,25738
2026-01-15 09:40:52.217814,192.168.134.55,192.168.176.209,443,52909,TCP,649,33,16,56118
2026-01-15 09:43:34.780497,192.168.236.34,192.168.192.95,3389,80,ICMP,899,31,0,44523
2026-01-15 09:36:05.173994,192.168.145.232,192.168.189.25,22,44914,TCP,136,58,0,3069
2026-01-15 09:44:21.069310,192.168.28.179,192.168.121.149,443,10832,ICMP,1174,51,16,41262
2026-01-15 09:46:58.566355,192.168.157.115,192.168.56.72,3389,3389,UDP,233,39,16,41593
2026-01-15 09:40:38.669628,192.168.32.97,192.168.189.149,80,80,TCP,1150,51,18,40175
2026-01-15 09:49:43.778054,192.168.198.31,192.168.22.120,61147,8080,UDP,92,58,2,13270
2026-01-15 09:35:20.997120,192.168.28.63,192.168.190.98,80,47627,ICMP,1052,61,16,23458
2026-01-15 09:50:16.459833,192.168.104.231,192.168.7.249,3389,80,ICMP,253,51,2,5673
2026-01-15 09:49:31.926792,192.168.61.170,192.168.36.103,443,443,UDP,248,47,16,59267
2026-01-15 09:38:28.064115,192.168.114.3,192.168.19.135,3389,22,TCP,1268,38,16,60318
2026-01-15 09:48:49.446233,192.168.224.47,192.168.170.75,443,443,UDP,597,50,2,9367
2026-01-15 09:41:50.000753,192.168.117.90,192.168.217.19,443,8080,TCP,204,44,18,56993
2026-01-15 09:41:08.316546,192.168.19.214,192.168.227.253,22,8080,ICMP,168,37,1,18515
2026-01-15 09:39:08.613876,192.168.202.227,192.168.222.50,443,22,UDP,817,44,2,11838
2026-01-15 09:37:39.567073,192.168.62.238,192.168.6.88,3389,8080,TCP,1168,57,1,15255
2026-01-15 09:38:21.097683,192.168.99.223,192.168.29.148,443,3389,UDP,475,42,18,31242
2026-01-15 09:48:37.360200,192.168.51.241,192.168.169.183,80,8080,ICMP,318,60,0,21385
2026-01-15 09:35:44.944780,192.168.146.80,192.168.46.97,80,80,TCP,1218,40,0,44342
2026-01-15 09:38:07.510151,192.168.39.94,192.168.87.187,22,8080,TCP,1187,51,2,34773
2026-01-15 09:44:19.802510,192.168.217.155,192.168.145.103,3389,3389,TCP,486,30,16,10340
2026-01-15 09:38:15.375031,192.168.24.44,192.168.67.58,22,22,TCP,891,37,1,27933
2026-01-15 09:48:17.174450,192.168.185.156,192.168.47.251,3389,22,UDP,286,46,18,54522
2026-01-15 09:46:12.444214,192.168.172.231,192.168.171.50,8080,8080,UDP,1118,38,18,4458
2026-01-15 09:44:05.421491,192.168.218.183,192.168.63.72,80,443,UDP,1228,45,2,52080
2026-01-15 09:43:25.061951,192.168.16.249,192.168.106.124,443,3389,UDP,471,40,16,57836
2026-01-15 09:38:46.955281,192.168.225.5,192.168.69.69,3389,8080,ICMP,219,38,0,49509
2026-01-15 09:40:22.678500,192.168.225.117,192.168.167.116,24055,8080,TCP,462,39,2,30045
2026-01-15 09:35:16.695366,192.168.1.49,192.168.204.213,443,3389,ICMP,731,43,18,34967
2026-01-15 09:38:53.742786,192.168.56.191,192.168.32.159,80,25385,TCP,260,57,0,17688
2026-01-15 09:42:41.047913,192.168.226.187,192.168.204.77,7287,3389,ICMP,341,54,2,62092
2026-01-15 09:47:45.376121,192.168.11.99,192.168.115.97,3389,8080,UDP,1445,34,18,24824
2026-01-15 09:37:52.400865,192.168.135.227,192.168.222.102,3389,3389,UDP,792,44,2,46326
2026-01-15 09:44:12.520395,192.168.250.8,192.168.229.214,4426,443,ICMP,729,34,18,10463
2026-01-15 09:42:15.020901,192.168.161.161,192.168.3.191,22,22,UDP,473,55,18,16291
2026-01-15 09:35:57.263378,192.168.78.231,192.168.211.237,22,22,TCP,58,49,1,56635
2026-01-15 09:39:05.819678,192.168.10.207,192.168.95.3,27212,443,ICMP,1293,55,2,28666
2026-01-15 09:39:21.942765,192.168.135.24,192.168.242.167,22322,443,TCP,963,61,18,6196
2026-01-15 09:44:12.553673,192.168.92.178,192.168.226.27,443,443,ICMP,329,33,16,34336
2026-01-15 09:41:17.044229,192.168.59.144,192.168.150.17,8080,80,UDP,384,48,0,22674
2026-01-15 09:36:14.496808,192.168.127.110,192.168.146.155,22,443,ICMP,726,54,16,2498
2026-01-15 09:39:39.959866,192.168.55.24,192.168.22.151,3389,40532,ICMP,1132,43,18,51360
2026-01-15 09:37:08.512405,192.168.97.121,192.168.210.22,443,443,ICMP,1446,59,2,59854
2026-01-15 09:44:01.120001,192.168.130.61,192.168.116.19,22,47519,ICMP,1172,39,0,9407
2026-01-15 09:37:18.267547,192.168.105.131,192.168.221.153,3389,3389,UDP,162,54,18,2847
2026-01-15 09:41:49.186571,192.168.133.35,192.168.178.128,3389,3389,TCP,196,38,16,10757
2026-01-15 09:41:13.504337,192.168.132.26,192.168.212.248,28693,80,UDP,484,54,0,62750
2026-01-15 09:40:05.949646,192.168.22.13,192.168.226.94,80,8080,ICMP,495,34,0,26688
2026-01-15 09:40:33.254323,192.168.60.239,192.168.96.248,443,443,UDP,551,35,16,43981
2026-01-15 09:41:50.476700,192.168.148.47,192.168.237.94,443,80,TCP,1161,36,0,30760
2026-01-15 09:39:08.323946,192.168.161.227,192.168.150.219,12663,443,ICMP,961,55,0,44240
2026-01-15 09:41:30.403547,192.168.252.29,192.168.89.91,22,3389,TCP,1162,45,2,26162
2026-01-15 09:35:33.450139,192.168.0.166,192.168.197.32,3389,38213,TCP,529,46,18,37133
2026-01-15 09:36:57.202776,192.168.39.131,192.168.231.143,8080,8080,TCP,437,38,0,45701
2026-01-15 09:43:50.501212,192.168.52.149,192.168.164.145,22,80,ICMP,918,64,2,11945
2026-01-15 09:43:34.673274,192.168.213.39,192.168.36.99,22,3389,ICMP,686,53,16,3698
2026-01-15 09:49:09.827980,192.168.148.18,192.168.70.124,80,80,ICMP,1312,57,1,13360
2026-01-15 09:39:31.501973,192.168.26.69,192.168.87.101,443,3389,ICMP,123,46,2,55714
2026-01-15 09:50:06.678719,192.168.254.224,192.168.169.148,80,80,UDP,790,32,2,35893
2026-01-15 09:38:36.397334,192.168.120.2,192.168.98.21,22,443,UDP,791,36,1,32110
2026-01-15 09:48:09.847383,192.168.5.64,192.168.233.109,22,22,UDP,194,40,2,58456
2026-01-15 09:42:53.339511,192.168.92.239,192.168.197.136,80,22,ICMP,1011,52,16,58208
2026-01-15 09:38:56.109041,192.168.11.5,192.168.213.132,22,80,TCP,632,63,2,15802
2026-01-15 09:38:57.352133,192.168.157.128,192.168.181.151,22,80,TCP,766,52,1,15319
2026-01-15 09:44:19.617170,192.168.36.151,192.168.36.200,80,22,UDP,866,49,2,8206
2026-01-15 09:36:35.948758,192.168.70.202,192.168.15.203,443,443,UDP,650,47,18,17486
2026-01-15 09:37:31.393902,192.168.64.10,192.168.20.2,443,443,TCP,52,39,16,19502
2026-01-15 09:37:02.884846,192.168.149.154,192.168.139.38,443,443,UDP,586,47,18,25145
2026-01-15 09:38:52.978873,192.168.185.5,192.168.248.172,51649,80,TCP,214,44,0,63234
2026-01-15 09:39:57.755665,192.168.38.187,192.168.122.221,62896,64055,ICMP,591,31,0,24948
2026-01-15 09:45:58.946807,192.168.233.36,192.168.74.10,49669,80,ICMP,422,45,16,13996
2026-01-15 09:45:14.128305,192.168.158.111,192.168.234.45,8080,443,UDP,511,39,16,22482
2026-01-15 09:36:54.623302,192.168.107.229,192.168.60.166,443,80,UDP,1062,57,1,9730
2026-01-15 09:40:54.295445,192.168.192.177,192.168.28.51,443,22,TCP,163,60,1,25881
2026-01-15 09:36:49.568277,192.168.251.198,192.168.115.110,8080,8080,TCP,594,48,2,43184
2026-01-15 09:49:14.015415,192.168.179.205,192.168.24.217,3389,30478,UDP,526,55,0,34888
2026-01-15 09:44:26.150930,192.168.101.192,192.168.179.190,80,80,ICMP,936,55,1,58617
2026-01-15 09:48:28.346003,192.168.223.88,192.168.64.221,443,17726,UDP,1338,32,0,32205
2026-01-15 09:45:51.746307,192.168.242.128,192.168.157.159,3389,51095,ICMP,867,54,16,30800
2026-01-15 09:40:50.361504,192.168.253.20,192.168.113.55,8080,80,UDP,329,40,0,19952
2026-01-15 09:39:10.250226,192.168.219.177,192.168.212.52,24536,3389,UDP,1144,47,2,17698
2026-01-15 09:35:31.165255,192.168.145.236,192.168.37.9,8080,8080,TCP,545,61,1,43191
2026-01-15 09:49:54.425738,192.168.154.200,192.168.120.34,22,3389,UDP,1490,33,1,23552
2026-01-15 09:46:50.412344,192.168.61.245,192.168.92.220,8080,80,TCP,1063,63,18,25969
2026-01-15 09:37:45.110158,192.168.178.140,192.168.69.86,443,6329,UDP,1414,44,18,36285
2026-01-15 09:39:19.456509,192.168.147.200,192.168.238.97,8080,443,ICMP,435,57,0,27841
2026-01-15 09:50:07.021184,192.168.13.11,192.168.145.68,443,8080,TCP,336,49,2,38016
2026-01-15 09:43:27.516066,192.168.202.119,192.168.120.50,80,80,ICMP,1098,38,18,26111
2026-01-15 09:45:57.439022,192.168.218.214,192.168.183.216,23946,22,ICMP,1377,40,2,27940
2026-01-15 09:46:00.831470,192.168.248.58,192.168.193.128,80,443,TCP,874,46,2,47086
2026-01-15 09:36:34.398939,192.168.198.196,192.168.96.187,443,443,UDP,64,60,0,56617
2026-01-15 09:49:11.562141,192.168.241.161,192.168.49.205,22,8080,ICMP,608,59,2,45903
2026-01-15 09:37:33.492597,192.168.42.216,192.168.226.166,80,443,UDP,1267,30,2,62133
2026-01-15 09:36:05.757464,192.168.141.81,192.168.27.137,443,51197,UDP,680,50,18,40473
2026-01-15 09:39:58.640736,192.168.94.23,192.168.221.201,443,47215,TCP,1446,52,2,27209
2026-01-15 09:39:06.540800,192.168.6.106,192.168.39.108,3389,3389,TCP,1133,62,16,30333
2026-01-15 09:44:17.979244,192.168.118.195,192.168.233.227,22,8080,UDP,171,42,0,36593
2026-01-15 09:43:42.770285,192.168.136.109,192.168.74.47,22,3421,TCP,1308,59,1,45220
2026-01-15 09:35:59.808516,192.168.196.209,192.168.137.48,3389,443,TCP,531,60,2,38940
2026-01-15 09:43:09.000828,192.168.26.165,192.168.184.108,22,443,ICMP,49,58,16,7178
2026-01-15 09:45:22.605304,192.168.63.117,192.168.13.119,443,3389,ICMP,58,42,16,21515
2026-01-15 09:37:58.641368,192.168.166.92,192.168.191.80,80,22,TCP,1031,38,2,6114
2026-01-15 09:36:31.037285,192.168.204.103,192.168.112.52,56535,443,UDP,757,52,1,27097
2026-01-15 09:39:41.267735,192.168.71.90,192.168.109.23,443,443,TCP,1376,44,16,46500
2026-01-15 09:40:25.220173,192.168.54.172,192.168.61.174,80,18287,UDP,335,40,0,21109
2026-01-15 09:35:12.365830,192.168.74.88,192.168.97.203,3389,28189,ICMP,501,35,18,23644
2026-01-15 09:35:45.678080,192.168.152.140,192.168.16.214,22,3389,UDP,1488,50,18,46270
2026-01-15 09:48:51.117953,192.168.243.2,192.168.6.199,8080,80,ICMP,404,39,1,17753
2026-01-15 09:45:59.124271,192.168.49.8,192.168.108.223,3389,22,TCP,1178,50,0,37008
2026-01-15 09:38:27.044582,192.168.139.99,192.168.102.111,22,80,ICMP,1128,60,1,49750
2026-01-15 09:47:28.396052,192.168.152.151,192.168.144.143,80,8080,UDP,1087,30,18,43491
2026-01-15 09:43:49.031299,192.168.237.191,192.168.47.128,80,22,ICMP,707,42,16,63413
2026-01-15 09:39:27.198223,192.168.181.159,192.168.60.173,3389,3389,UDP,1419,62,1,6561
2026-01-15 09:46:54.345707,192.168.107.35,192.168.130.55,443,3389,UDP,932,32,16,50209
2026-01-15 09:40:57.533814,192.168.56.31,192.168.47.5,80,80,UDP,676,64,16,6379
2026-01-15 09:47:11.893296,192.168.101.199,192.168.161.105,80,3389,TCP,1272,46,0,33590
2026-01-15 09:36:38.977941,192.168.68.186,192.168.134.241,80,443,TCP,907,45,16,56905
2026-01-15 09:47:40.421116,192.168.176.88,192.168.142.55,8080,22652,UDP,234,32,16,47622
2026-01-15 09:50:16.365794,192.168.46.73,192.168.196.130,3389,80,TCP,991,62,2,61815
2026-01-15 09:35:54.400331,192.168.80.84,192.168.156.113,22322,22,UDP,1300,45,16,45922
2026-01-15 09:47:53.910705,192.168.134.66,192.168.246.135,443,22,UDP,612,36,18,27130
2026-01-15 09:50:22.323815,192.168.76.106,192.168.206.221,80,3389,UDP,231,47,2,35495
2026-01-15 09:40:22.160684,192.168.64.144,192.168.190.12,22,443,ICMP,1240,60,16,43702
2026-01-15 09:48:34.936468,192.168.241.100,192.168.235.149,28398,22,TCP,176,54,1,12048
2026-01-15 09:36:47.494758,192.168.215.231,192.168.184.201,22,80,ICMP,142,54,1,27271
2026-01-15 09:42:13.004867,192.168.200.234,192.168.249.5,62366,3389,TCP,1489,45,0,19387
2026-01-15 09:45:06.353192,192.168.154.142,192.168.243.124,443,80,UDP,768,58,16,36532
2026-01-15 09:37:25.264314,192.168.251.134,192.168.143.151,3389,443,TCP,944,61,18,1270
2026-01-15 09:42:14.223041,192.168.40.254,192.168.4.233,15725,22,UDP,1061,59,18,33203
2026-01-15 09:45:26.701238,192.168.211.3,192.168.11.123,80,2055,TCP,357,61,2,31404
2026-01-15 09:48:59.013971,192.168.120.216,192.168.62.116,8080,22,ICMP,1492,57,2,53923
2026-01-15 09:47:51.756888,192.168.7.182,192.168.113.163,22,3389,ICMP,275,41,2,37005
2026-01-15 09:44:04.332885,192.168.64.135,192.168.127.204,80,8080,ICMP,704,44,18,3370
2026-01-15 09:48:13.815718,192.168.27.27,192.168.249.17,60756,80,UDP,1326,57,1,41350
2026-01-15 09:43:36.905212,192.168.141.10,192.168.96.191,3389,22,UDP,405,46,18,42708
2026-01-15 09:35:32.668756,192.168.52.238,192.168.238.223,3389,443,TCP,1188,52,2,11542
2026-01-15 09:43:01.794367,192.168.97.172,192.168.224.174,3389,3389,ICMP,388,55,18,21974
2026-01-15 09:39:25.758161,192.168.31.10,192.168.36.28,80,22,ICMP,860,43,1,53739
2026-01-15 09:46:22.355000,192.168.57.177,192.168.169.222,80,443,ICMP,241,46,2,6136
2026-01-15 09:39:20.671092,192.168.34.167,192.168.112.46,27322,3389,TCP,982,50,2,35730
2026-01-15 09:36:54.946745,192.168.161.252,192.168.12.186,52045,22,ICMP,1232,51,1,47463
2026-01-15 09:36:45.428808,192.168.180.234,192.168.188.100,22,46627,UDP,929,59,0,37904
2026-01-15 09:37:57.322646,192.168.98.244,192.168.26.73,37963,60009,UDP,210,46,1,6724
2026-01-15 09:35:44.708459,192.168.3.116,192.168.82.38,61680,80,UDP,1000,42,0,17393
2026-01-15 09:43:59.318567,192.168.3.248,192.168.242.214,22,8080,UDP,1115,56,0,23565
2026-01-15 09:37:24.032775,192.168.176.223,192.168.47.174,80,3389,TCP,997,42,2,40004
2026-01-15 09:49:23.439236,192.168.218.67,192.168.160.15,3389,8080,UDP,1433,31,18,34233
2026-01-15 09:44:23.620308,192.168.110.233,192.168.52.198,8080,17062,TCP,684,45,2,39134
2026-01-15 09:44:06.440228,192.168.244.158,192.168.39.134,8080,3389,UDP,689,39,16,26891
2026-01-15 09:35:44.179516,192.168.251.222,192.168.235.196,3389,3389,ICMP,675,45,18,34968
2026-01-15 09:50:12.990942,192.168.219.7,192.168.112.199,443,443,UDP,555,59,2,33454
2026-01-15 09:44:33.470818,192.168.6.249,192.168.243.205,80,80,TCP,170,60,18,51313
2026-01-15 09:48:21.379511,192.168.114.209,192.168.6.124,443,8080,ICMP,88,61,2,20920
2026-01-15 09:48:32.201792,192.168.69.190,192.168.77.214,443,8080,TCP,574,59,16,19232
2026-01-15 09:47:20.914476,192.168.127.214,192.168.16.147,443,22,UDP,865,37,0,17252
2026-01-15 09:36:37.705780,192.168.152.187,192.168.232.115,80,8080,TCP,589,60,0,63637
2026-01-15 09:46:30.609121,192.168.111.32,192.168.95.19,3389,30707,ICMP,620,64,1,8792
2026-01-15 09:42:49.461741,192.168.115.99,192.168.212.238,12782,1849,UDP,157,58,0,7517
2026-01-15 09:36:28.690658,192.168.135.229,192.168.69.146,80,8080,TCP,1128,48,0,12590
2026-01-15 09:45:40.768018,192.168.190.71,192.168.154.69,443,22,TCP,1117,32,18,39123
2026-01-15 09:41:06.086832,192.168.27.101,192.168.235.94,80,443,TCP,932,57,16,10503
2026-01-15 09:46:11.898294,192.168.129.93,192.168.69.129,443,34698,UDP,53,57,18,32547
2026-01-15 09:35:46.426412,192.168.198.87,192.168.53.247,36148,21399,UDP,64,53,2,64234
2026-01-15 09:38:22.703359,192.168.63.244,192.168.237.126,22,28700,TCP,88,61,0,15929
2026-01-15 09:45:40.125832,192.168.34.138,192.168.121.177,80,443,UDP,246,49,18,28869
2026-01-15 09:36:52.844322,192.168.7.232,192.168.18.9,443,80,TCP,887,60,2,13992
2026-01-15 09:40:09.506324,192.168.118.140,192.168.13.125,443,80,TCP,901,62,18,63517
2026-01-15 09:43:24.223589,192.168.208.184,192.168.90.172,3389,22,UDP,1439,52,16,7551
2026-01-15 09:39:57.612340,192.168.60.12,192.168.38.70,80,443,UDP,1345,51,18,44340
2026-01-15 09:45:48.085098,192.168.36.54,192.168.173.133,8080,5843,ICMP,1226,53,2,31438
2026-01-15 09:35:53.006597,192.168.122.32,192.168.218.177,80,80,UDP,809,39,16,28869
2026-01-15 09:36:43.724878,192.168.71.73,192.168.185.136,3389,3389,UDP,1137,63,18,11486
